course_id,course_title,url,level,subject,FrameWork,Language
1950444,Complete Java Web Service Bootcamp: From Beginner To Pro,/course/complete-java-web-service-bootcamp-from-beginner-to-pro/,,Mobile,Native,java
5007518,Advanced One Day Java Workshop from Java 8 to 17,/course/advanced-one-day-java-workshop-from-java-8-to-17/,,Mobile,Native,java
2429240,Java Generics Uncomplicated practically,/course/java-generics-uncomplicated-practically/,,Mobile,Native,java
2758820,Java Coding Challenge Bootcamp,/course/java-coding-challenge-bootcamp/,,Mobile,Native,java
4241494,Java Logical Programs and Data Structures For Beginners,/course/java-logical-programs/,,Mobile,Native,java
493178,JAVA GUI Bootcamp 2021,/course/java-graphical-user-interface-gui-for-absolute-beginners/,,Mobile,Native,java
3345426,Groovy Programming Fundamentals for Java Developers,/course/groovy-programming-fundamentals-for-java-developers/,,Mobile,Native,java
267476,Learning To Program In Java 8 - Video Based Training,/course/learning-java-8/,,Mobile,Native,java
2107834,java programming - From Beginner To Advance from scratch!,/course/java-basics-learn-worlds-most-powerful-programming-language/,,Mobile,Native,java
947570,Java Applications: Building Apps with Java,/course/building-apps-with-java/,,Mobile,Native,java
3249104,Java Servlets Certification Training (beginner to advanced),/course/java-servlets-training/,,Mobile,Native,java
746120,Java Cryptography Architecture: Secure Password Hashing,/course/java-cryptography-architecture-hashing-and-secure-password/,,Mobile,Native,java
1672626,Complete Java Developer Bootcamp,/course/complete-java-developer-bootcamp/,,Mobile,Native,java
669518,Byte Size Chunks : Java Multithreading,/course/bsc-java-multithreading/,,Mobile,Native,java
1861718,Java Masterclass | Beginner to OOP Programming with NetBeans,/course/java-masterclass-basic-to-oop-programming-with-netbeans/,,Mobile,Native,java
3592778,Java Programming For Complete Beginners- Learn Java in Depth,/course/java-programming-for-complete-beginners-g/,,Mobile,Native,java
1208702,Dependency Injection for Java Developers,/course/java-ee-fundamentals-contexts-and-dependency-injection-cdi-20-for-java/,,Mobile,Native,java
1168156,Learn to code in Java from Scratch,/course/learn-to-code-in-java-from-scratch/,,Mobile,Native,java
314660,Java Programming for Beginners-The Ultimate Course on Java,/course/java-programming-for-absolute-beginners_part-1/,,Mobile,Native,java
250904,Java - Build a Desktop Application,/course/build-a-desktop-application-using-java/,,Mobile,Native,java
4021188,SOLID Principles in Java Application Development,/course/soliddesignprinciple/,,Mobile,Native,java
3507246,Design Patterns in Java Made Simple,/course/design-patterns-in-java-made-simple/,,Mobile,Native,java
1667778,JAVA Immersive Learning Course,/course/java-immersive-learning-course/,,Mobile,Native,java
112866,Java Programming for Absolute Beginners,/course/java-programming-for-absolute-beginners/,,Mobile,Native,java
3327688,Complete Java Programming Fundamentals With Sample Projects,/course/complete-java-programming-fundamentals-with-sample-projects/,,Mobile,Native,java
4885954,Java Development Bootcamp: Build 35 Real World Projects,/course/build-real-world-java-development-projects/,,Mobile,Native,java
3975780,ABC of Java  (A Perfect Java course for beginner's),/course/java-for-beginners-a-perfect-course-for-beginners/,,Mobile,Native,java
1132484,Java Tutorial for Beginners,/course/java-8-for-complete-beginners/,,Mobile,Native,java
2352646,Java Programming - For School Kids,/course/java-programming-for-school-kids/,,Mobile,Native,java
737034,Java Programming Challenge Level 1,/course/java-pc1/,,Mobile,Native,java
3287364,Building Applications Using Java and NetBeans,/course/building-applications-using-java-and-netbeans/,,Mobile,Native,java
4889924,30 Day Java Bootcamp: Build 30 Java Development Projects,/course/build-java-development-project-course/,,Mobile,Native,java
819718,Mastering Java Exceptions with Best Practices,/course/mastering-java-exceptions-with-best-practices/,,Mobile,Native,java
389632,A Practical Intro to Java Using Games,/course/a-practical-intro-to-java-using-games/,,Mobile,Native,java
1621670,The Complete Java Developer Course from Scratch,/course/complete-java-developer-course/,,Mobile,Native,java
1132250,Algorithms and Data Structures Easy Way Java - job interview,/course/algorithms-and-data-structures-made-easy-for-interview/,,Mobile,Native,java
3853988,A Guide to Understand Java Generics with Examples,/course/java-generics-complete-course/,,Mobile,Native,java
4987312,2023 Core JAVA Bootcamp from Zero to Hero,/course/2022-core-java-bootcamp-from-zero-to-hero/,,Mobile,Native,java
4416826,Java Essentials - Refresher for software developers,/course/java-essentials/,,Mobile,Native,java
45226,Learn Java From Scratch,/course/learn-java-from-scratch/,,Mobile,Native,java
2065405,Mastery in Java Web Services in less than 3 hours !,/course/restful-web-service-in-java/,,Mobile,Native,java
4435956,"Java 17, Java 11, Advanced Java 8 (1Z0-829,1Z0-819,1Z0-809)",/course/ocp11_from_oca8/,,Mobile,Native,java
4205958,Java for Beginners: Your Easy Guide to Java Programming,/course/java-programming-for-beginners-online-course/,,Mobile,Native,java
1228946,Java Design Patterns Interview Questions Preparation Course,/course/java-design-patterns-interview-questions-preparation-course/,,Mobile,Native,java
4970728,Java Training Complete Course 2022,/course/java-training-complete-course-2022/,,Mobile,Native,java
676788,Java Programming from Zero to Hero : Java Completed,/course/java-programming-from-zero-to-hero-the-complete-course/,,Mobile,Native,java
946480,Master the Basics of Java in Less Than 2 Hours,/course/intro-to-java-learning-the-basics/,,Mobile,Native,java
974484,What's New in Java 8: Java 8 New Features,/course/java-8-features/,,Mobile,Native,java
4328230,Java Fundamentals for Beginners,/course/java-complete-course-for-beginners/,,Mobile,Native,java
3675310,Java Generics In-Depth,/course/java-generics-in-depth/,,Mobile,Native,java
179264,Become An Awesome Java Professional,/course/java-programming-wizard/,,Mobile,Native,java
3872994,Java Multithreading & Concurrency - Interview Practice Exams,/course/java-multithreading-concurrency-interview-practice-exams/,,Mobile,Native,java
1110206,Java for Beginners (A visual guide),/course/java-for-beginners-the-complete-course/,,Mobile,Native,java
4949978,Complete Java Megacourse: Beginner to Expert,/course/complete-java-megacourse-beginner-to-expert/,,Mobile,Native,java
20954,Scala for Java Developers: Transition Up!,/course/scala-for-java-developers-transition-up/,,Mobile,Native,java
3668068,Java Programs for Interviews,/course/java-programs-for-interviews/,,Mobile,Native,java
2208130,Master Lambda Expressions in Java 8,/course/functional-programming-in-java/,,Mobile,Native,java
1692842,Java Collections and Generics for Beginners,/course/java-collections-and-generics-for-beginners/,,Mobile,Native,java
4307801,Java for real Beginners in the simplest words,/course/java-for-real-beginners-in-the-simplest-words/,,Mobile,Native,java
658644,"Advanced Java Programming , Multithreading for Java Projects",/course/advanced-object-oriented-java/,,Mobile,Native,java
1793280,Complete Java Masterclass For Absolute Beginners,/course/complete-java-masterclass-for-absolute-beginners/,,Mobile,Native,java
1764108,Learn Java Programming from Scratch with Examples and Demos,/course/101-java-programs-for-absolute-beginners-and-school-students/,,Mobile,Native,java
2494792,State of the Art Android app development in Java 2023,/course/javaandroidapp/,,Mobile,Native,java
2416828,Learn Java 8 New Features,/course/learn-java-8-new-features/,,Mobile,Native,java
2117500,Java Fast Track Preparation for Interview as Java Developer,/course/java-fast-track-preparation-for-interview-as-java-developer/,,Mobile,Native,java
1295702,Learning path: Java 9: Programming with Java 9,/course/learning-path-java-9-programming-with-java-9/,,Mobile,Native,java
1240898,Java Maven - The Complete Course,/course/java-maven-the-complete-course/,,Mobile,Native,java
1954986,Complete Java Programming and Certification Guide,/course/java-oca-ocp/,,Mobile,Native,java
4430550,Java Programming For Beginners - Theory+151 Solved Exercises,/course/java-programming-masterclass-20-theory-80-practice/,,Mobile,Native,java
1413730,Learn programming in Java with the power of Animation,/course/learn-programming-in-java/,,Mobile,Native,java
401890,Java Programming with Eclipse for developers,/course/java-programming-with-eclipse-for-developers/,,Mobile,Native,java
4216996,The Complete Java Game Development Course 2023: Part 2,/course/java-games/,,Mobile,Native,java
4643364,Java 8: A Practical approach,/course/java-8-a-practical-approach/,,Mobile,Native,java
1453872,Java 8 New Features In Simple Way,/course/java-8-new-features-in-simple-way/,,Mobile,Native,java
345340,Java Web Services,/course/java-web-services/,,Mobile,Native,java
957902,Java Interview Guide : 200+ Interview Questions and Answers,/course/java-interview-questions-and-answers/,,Mobile,Native,java
2604248,Learn Java Functional Programming with Lambdas & Streams,/course/functional-programming-with-java/,,Mobile,Native,java
1506522,Java Design Patterns,/course/java-design-patterns/,,Mobile,Native,java
3448444,Gradle for java developers,/course/gradle-for-java-developers/,,Mobile,Native,java
1981706,"Java New Features (Java 12, Java 11, Java 10, Java9 & Java8)",/course/java-new-features/,,Mobile,Native,java
1461992,Java Design Patterns: The Complete Masterclass - 21 Patterns,/course/java-design-patterns-the-complete-masterclass/,,Mobile,Native,java
3803376,Java 7 & Java 8 new features with Lambdas & Streams,/course/java-7-8-new-featuresenhancements-zero-to-master/,,Mobile,Native,java
2270218,Complete Core Java In Simple Way,/course/complete-core-java-in-simple-way/,,Mobile,Native,java
